"table","code","name"
call_types_sound_sources,OD_LF_TONE:SPDOPA,OD_LF_TONE:SPDOPA
call_types_sound_sources,OD_LF_TONE:SPPO,OD_LF_TONE:SPPO
call_types_sound_sources,OD_LF_TONE:SRWD,OD_LF_TONE:SRWD
call_types_sound_sources,OD_LF_TONE:SSDO,OD_LF_TONE:SSDO
call_types_sound_sources,OD_LF_TONE:STBWH,OD_LF_TONE:STBWH
call_types_sound_sources,OD_LF_TONE:STDO,OD_LF_TONE:STDO
call_types_sound_sources,OD_LF_TONE:STTWH,OD_LF_TONE:STTWH
call_types_sound_sources,OD_LF_TONE:STWH,OD_LF_TONE:STWH
call_types_sound_sources,OD_LF_TONE:TMSD,OD_LF_TONE:TMSD
call_types_sound_sources,OD_LF_TONE:TRBW,OD_LF_TONE:TRBW
call_types_sound_sources,OD_LF_TONE:TUDO,OD_LF_TONE:TUDO
call_types_sound_sources,OD_LF_TONE:UBWA,OD_LF_TONE:UBWA
call_types_sound_sources,OD_LF_TONE:UECASD,OD_LF_TONE:UECASD
call_types_sound_sources,OD_LF_TONE:UNBD,OD_LF_TONE:UNBD
call_types_sound_sources,OD_LF_TONE:UNBF,OD_LF_TONE:UNBF
call_types_sound_sources,OD_LF_TONE:UNBW,OD_LF_TONE:UNBW
call_types_sound_sources,OD_LF_TONE:UNCW,OD_LF_TONE:UNCW
call_types_sound_sources,OD_LF_TONE:UNDO,OD_LF_TONE:UNDO
call_types_sound_sources,OD_LF_TONE:UNDS,OD_LF_TONE:UNDS
call_types_sound_sources,OD_LF_TONE:UNKO,OD_LF_TONE:UNKO
call_types_sound_sources,OD_LF_TONE:UNLAG,OD_LF_TONE:UNLAG
call_types_sound_sources,OD_LF_TONE:UNLD,OD_LF_TONE:UNLD
call_types_sound_sources,OD_LF_TONE:UNMD,OD_LF_TONE:UNMD
call_types_sound_sources,OD_LF_TONE:UNME,OD_LF_TONE:UNME
call_types_sound_sources,OD_LF_TONE:UNPO,OD_LF_TONE:UNPO
call_types_sound_sources,OD_LF_TONE:UNRB,OD_LF_TONE:UNRB
call_types_sound_sources,OD_LF_TONE:UNSB,OD_LF_TONE:UNSB
call_types_sound_sources,OD_LF_TONE:UNSBW,OD_LF_TONE:UNSBW
call_types_sound_sources,OD_LF_TONE:UNSC,OD_LF_TONE:UNSC
call_types_sound_sources,OD_LF_TONE:UNSPDO,OD_LF_TONE:UNSPDO
call_types_sound_sources,OD_LF_TONE:VAQU,OD_LF_TONE:VAQU
call_types_sound_sources,OD_LF_TONE:WBDO,OD_LF_TONE:WBDO
call_types_sound_sources,OD_LF_TONE:WBSDO,OD_LF_TONE:WBSDO
call_types_sound_sources,OD_LF_TONE:WSDO,OD_LF_TONE:WSDO
call_types_sound_sources,OD_MIX:AHDO,OD_MIX:AHDO
call_types_sound_sources,OD_MIX:ANBW,OD_MIX:ANBW
call_types_sound_sources,OD_MIX:ARBW,OD_MIX:ARBW
call_types_sound_sources,OD_MIX:ARDO,OD_MIX:ARDO
call_types_sound_sources,OD_MIX:ASDO,OD_MIX:ASDO
call_types_sound_sources,OD_MIX:AUSDO,OD_MIX:AUSDO
call_types_sound_sources,OD_MIX:BBWH,OD_MIX:BBWH
call_types_sound_sources,OD_MIX:BELU,OD_MIX:BELU
call_types_sound_sources,OD_MIX:BLBW,OD_MIX:BLBW
call_types_sound_sources,OD_MIX:BLDO,OD_MIX:BLDO
call_types_sound_sources,OD_MIX:BODO,OD_MIX:BODO
call_types_sound_sources,OD_MIX:BODOCOCA,OD_MIX:BODOCOCA
call_types_sound_sources,OD_MIX:BODOOFCA,OD_MIX:BODOOFCA
call_types_sound_sources,OD_MIX:BOGR,OD_MIX:BOGR
call_types_sound_sources,OD_MIX:BOSP,OD_MIX:BOSP
call_types_sound_sources,OD_MIX:BRDO,OD_MIX:BRDO
call_types_sound_sources,OD_MIX:BUPO,OD_MIX:BUPO
call_types_sound_sources,OD_MIX:BW29,OD_MIX:BW29
call_types_sound_sources,OD_MIX:BW39V,OD_MIX:BW39V
call_types_sound_sources,OD_MIX:BW41,OD_MIX:BW41
call_types_sound_sources,OD_MIX:BW43,OD_MIX:BW43
call_types_sound_sources,OD_MIX:BW53,OD_MIX:BW53
call_types_sound_sources,OD_MIX:BW58,OD_MIX:BW58
call_types_sound_sources,OD_MIX:BW70,OD_MIX:BW70
call_types_sound_sources,OD_MIX:BWB,OD_MIX:BWB
call_types_sound_sources,OD_MIX:BWC,OD_MIX:BWC
call_types_sound_sources,OD_MIX:BWG,OD_MIX:BWG
call_types_sound_sources,OD_MIX:CASP,OD_MIX:CASP
call_types_sound_sources,OD_MIX:CLDO,OD_MIX:CLDO
call_types_sound_sources,OD_MIX:CODO,OD_MIX:CODO
call_types_sound_sources,OD_MIX:CUBW,OD_MIX:CUBW
call_types_sound_sources,OD_MIX:DAPO,OD_MIX:DAPO
call_types_sound_sources,OD_MIX:DEBW,OD_MIX:DEBW
call_types_sound_sources,OD_MIX:DESP,OD_MIX:DESP
call_types_sound_sources,OD_MIX:DSDO,OD_MIX:DSDO
call_types_sound_sources,OD_MIX:DSWH,OD_MIX:DSWH
call_types_sound_sources,OD_MIX:DUDO,OD_MIX:DUDO
call_types_sound_sources,OD_MIX:ESDO,OD_MIX:ESDO
call_types_sound_sources,OD_MIX:FIPO,OD_MIX:FIPO
call_types_sound_sources,OD_MIX:FIPOEA,OD_MIX:FIPOEA
call_types_sound_sources,OD_MIX:FIPOIP,OD_MIX:FIPOIP
call_types_sound_sources,OD_MIX:FIPOYA,OD_MIX:FIPOYA
call_types_sound_sources,OD_MIX:FKWH,OD_MIX:FKWH
call_types_sound_sources,OD_MIX:FRAN,OD_MIX:FRAN
call_types_sound_sources,OD_MIX:FRDO,OD_MIX:FRDO
call_types_sound_sources,OD_MIX:GBWH,OD_MIX:GBWH
call_types_sound_sources,OD_MIX:GEBW,OD_MIX:GEBW
call_types_sound_sources,OD_MIX:GOBW,OD_MIX:GOBW
call_types_sound_sources,OD_MIX:GRAM,OD_MIX:GRAM
call_types_sound_sources,OD_MIX:GRDO,OD_MIX:GRDO
call_types_sound_sources,OD_MIX:GSDO,OD_MIX:GSDO
call_types_sound_sources,OD_MIX:GTBW,OD_MIX:GTBW
call_types_sound_sources,OD_MIX:GUDO,OD_MIX:GUDO
call_types_sound_sources,OD_MIX:HAPO,OD_MIX:HAPO
call_types_sound_sources,OD_MIX:HEADO,OD_MIX:HEADO
call_types_sound_sources,OD_MIX:HEBW,OD_MIX:HEBW
call_types_sound_sources,OD_MIX:HECDO,OD_MIX:HECDO
call_types_sound_sources,OD_MIX:HODO,OD_MIX:HODO
call_types_sound_sources,OD_MIX:HUBW,OD_MIX:HUBW
call_types_sound_sources,OD_MIX:INRDO,OD_MIX:INRDO
call_types_sound_sources,OD_MIX:IOBD,OD_MIX:IOBD
call_types_sound_sources,OD_MIX:IPHD,OD_MIX:IPHD
call_types_sound_sources,OD_MIX:IRRDO,OD_MIX:IRRDO
call_types_sound_sources,OD_MIX:KIWH,OD_MIX:KIWH
call_types_sound_sources,OD_MIX:KIWHAANT,OD_MIX:KIWHAANT
call_types_sound_sources,OD_MIX:KIWHBANT,OD_MIX:KIWHBANT
call_types_sound_sources,OD_MIX:KIWHCANT,OD_MIX:KIWHCANT
call_types_sound_sources,OD_MIX:KIWHOF,OD_MIX:KIWHOF
call_types_sound_sources,OD_MIX:KIWHRE,OD_MIX:KIWHRE
call_types_sound_sources,OD_MIX:KIWHTR,OD_MIX:KIWHTR
call_types_sound_sources,OD_MIX:LBCD,OD_MIX:LBCD
call_types_sound_sources,OD_MIX:LBWH,OD_MIX:LBWH
call_types_sound_sources,OD_MIX:LFPW,OD_MIX:LFPW
call_types_sound_sources,OD_MIX:MEPK,OD_MIX:MEPK
call_types_sound_sources,OD_MIX:MEWH,OD_MIX:MEWH
call_types_sound_sources,OD_MIX:MMME,OD_MIX:MMME
call_types_sound_sources,OD_MIX:NAWH,OD_MIX:NAWH
call_types_sound_sources,OD_MIX:NBWH,OD_MIX:NBWH
call_types_sound_sources,OD_MIX:NRWD,OD_MIX:NRWD
call_types_sound_sources,OD_MIX:OBDO,OD_MIX:OBDO
call_types_sound_sources,OD_MIX:PEBW,OD_MIX:PEBW
call_types_sound_sources,OD_MIX:PEDO,OD_MIX:PEDO
call_types_sound_sources,OD_MIX:PIWH,OD_MIX:PIWH
call_types_sound_sources,OD_MIX:PSDO,OD_MIX:PSDO
call_types_sound_sources,OD_MIX:PSWH,OD_MIX:PSWH
call_types_sound_sources,OD_MIX:PWDO,OD_MIX:PWDO
call_types_sound_sources,OD_MIX:PYBW,OD_MIX:PYBW
call_types_sound_sources,OD_MIX:PYKW,OD_MIX:PYKW
call_types_sound_sources,OD_MIX:RTDO,OD_MIX:RTDO
call_types_sound_sources,OD_MIX:SADO,OD_MIX:SADO
call_types_sound_sources,OD_MIX:SBWH,OD_MIX:SBWH
call_types_sound_sources,OD_MIX:SFPW,OD_MIX:SFPW
call_types_sound_sources,OD_MIX:SHBW,OD_MIX:SHBW
call_types_sound_sources,OD_MIX:SNDO,OD_MIX:SNDO
call_types_sound_sources,OD_MIX:SOBW,OD_MIX:SOBW
call_types_sound_sources,OD_MIX:SPDOOF,OD_MIX:SPDOOF
call_types_sound_sources,OD_MIX:SPDOPA,OD_MIX:SPDOPA
call_types_sound_sources,OD_MIX:SPPO,OD_MIX:SPPO
call_types_sound_sources,OD_MIX:SRWD,OD_MIX:SRWD
call_types_sound_sources,OD_MIX:SSDO,OD_MIX:SSDO
call_types_sound_sources,OD_MIX:STBWH,OD_MIX:STBWH
call_types_sound_sources,OD_MIX:STDO,OD_MIX:STDO
call_types_sound_sources,OD_MIX:STTWH,OD_MIX:STTWH
call_types_sound_sources,OD_MIX:STWH,OD_MIX:STWH
call_types_sound_sources,OD_MIX:TMSD,OD_MIX:TMSD
call_types_sound_sources,OD_MIX:TRBW,OD_MIX:TRBW
call_types_sound_sources,OD_MIX:TUDO,OD_MIX:TUDO
call_types_sound_sources,OD_MIX:UBWA,OD_MIX:UBWA
call_types_sound_sources,OD_MIX:UECASD,OD_MIX:UECASD
call_types_sound_sources,OD_MIX:UNBD,OD_MIX:UNBD
call_types_sound_sources,OD_MIX:UNBF,OD_MIX:UNBF
call_types_sound_sources,OD_MIX:UNBW,OD_MIX:UNBW
call_types_sound_sources,OD_MIX:UNCW,OD_MIX:UNCW
call_types_sound_sources,OD_MIX:UNDO,OD_MIX:UNDO
call_types_sound_sources,OD_MIX:UNDS,OD_MIX:UNDS
call_types_sound_sources,OD_MIX:UNKO,OD_MIX:UNKO
call_types_sound_sources,OD_MIX:UNLAG,OD_MIX:UNLAG
call_types_sound_sources,OD_MIX:UNLD,OD_MIX:UNLD
call_types_sound_sources,OD_MIX:UNMD,OD_MIX:UNMD
call_types_sound_sources,OD_MIX:UNME,OD_MIX:UNME
call_types_sound_sources,OD_MIX:UNPO,OD_MIX:UNPO
call_types_sound_sources,OD_MIX:UNRB,OD_MIX:UNRB
call_types_sound_sources,OD_MIX:UNSB,OD_MIX:UNSB
call_types_sound_sources,OD_MIX:UNSBW,OD_MIX:UNSBW
call_types_sound_sources,OD_MIX:UNSC,OD_MIX:UNSC
call_types_sound_sources,OD_MIX:UNSPDO,OD_MIX:UNSPDO
call_types_sound_sources,OD_MIX:VAQU,OD_MIX:VAQU
call_types_sound_sources,OD_MIX:WBDO,OD_MIX:WBDO
call_types_sound_sources,OD_MIX:WBSDO,OD_MIX:WBSDO
call_types_sound_sources,OD_MIX:WSDO,OD_MIX:WSDO
call_types_sound_sources,OD_PULSE:AHDO,OD_PULSE:AHDO
call_types_sound_sources,OD_PULSE:ANBW,OD_PULSE:ANBW
call_types_sound_sources,OD_PULSE:ARBW,OD_PULSE:ARBW
call_types_sound_sources,OD_PULSE:ARDO,OD_PULSE:ARDO
call_types_sound_sources,OD_PULSE:ASDO,OD_PULSE:ASDO
call_types_sound_sources,OD_PULSE:AUSDO,OD_PULSE:AUSDO
call_types_sound_sources,OD_PULSE:BBWH,OD_PULSE:BBWH
call_types_sound_sources,OD_PULSE:BELU,OD_PULSE:BELU
call_types_sound_sources,OD_PULSE:BLBW,OD_PULSE:BLBW
call_types_sound_sources,OD_PULSE:BLDO,OD_PULSE:BLDO
call_types_sound_sources,OD_PULSE:BODO,OD_PULSE:BODO
call_types_sound_sources,OD_PULSE:BODOCOCA,OD_PULSE:BODOCOCA
call_types_sound_sources,OD_PULSE:BODOOFCA,OD_PULSE:BODOOFCA
call_types_sound_sources,OD_PULSE:BOGR,OD_PULSE:BOGR
call_types_sound_sources,OD_PULSE:BOSP,OD_PULSE:BOSP
call_types_sound_sources,OD_PULSE:BRDO,OD_PULSE:BRDO
call_types_sound_sources,OD_PULSE:BUPO,OD_PULSE:BUPO
call_types_sound_sources,OD_PULSE:BW29,OD_PULSE:BW29
call_types_sound_sources,OD_PULSE:BW39V,OD_PULSE:BW39V
call_types_sound_sources,OD_PULSE:BW41,OD_PULSE:BW41
call_types_sound_sources,OD_PULSE:BW43,OD_PULSE:BW43
call_types_sound_sources,OD_PULSE:BW53,OD_PULSE:BW53
call_types_sound_sources,OD_PULSE:BW58,OD_PULSE:BW58
call_types_sound_sources,OD_PULSE:BW70,OD_PULSE:BW70
call_types_sound_sources,OD_PULSE:BWB,OD_PULSE:BWB
call_types_sound_sources,OD_PULSE:BWC,OD_PULSE:BWC
call_types_sound_sources,OD_PULSE:BWG,OD_PULSE:BWG
call_types_sound_sources,OD_PULSE:CASP,OD_PULSE:CASP
call_types_sound_sources,OD_PULSE:CLDO,OD_PULSE:CLDO
call_types_sound_sources,OD_PULSE:CODO,OD_PULSE:CODO
call_types_sound_sources,OD_PULSE:CUBW,OD_PULSE:CUBW
call_types_sound_sources,OD_PULSE:DAPO,OD_PULSE:DAPO
call_types_sound_sources,OD_PULSE:DEBW,OD_PULSE:DEBW
call_types_sound_sources,OD_PULSE:DESP,OD_PULSE:DESP
call_types_sound_sources,OD_PULSE:DSDO,OD_PULSE:DSDO
call_types_sound_sources,OD_PULSE:DSWH,OD_PULSE:DSWH
call_types_sound_sources,OD_PULSE:DUDO,OD_PULSE:DUDO
call_types_sound_sources,OD_PULSE:ESDO,OD_PULSE:ESDO
call_types_sound_sources,OD_PULSE:FIPO,OD_PULSE:FIPO
call_types_sound_sources,OD_PULSE:FIPOEA,OD_PULSE:FIPOEA
call_types_sound_sources,OD_PULSE:FIPOIP,OD_PULSE:FIPOIP
call_types_sound_sources,OD_PULSE:FIPOYA,OD_PULSE:FIPOYA
call_types_sound_sources,OD_PULSE:FKWH,OD_PULSE:FKWH
call_types_sound_sources,OD_PULSE:FRAN,OD_PULSE:FRAN
call_types_sound_sources,OD_PULSE:FRDO,OD_PULSE:FRDO
call_types_sound_sources,OD_PULSE:GBWH,OD_PULSE:GBWH
call_types_sound_sources,OD_PULSE:GEBW,OD_PULSE:GEBW
call_types_sound_sources,OD_PULSE:GOBW,OD_PULSE:GOBW
call_types_sound_sources,OD_PULSE:GRAM,OD_PULSE:GRAM
call_types_sound_sources,OD_PULSE:GRDO,OD_PULSE:GRDO
call_types_sound_sources,OD_PULSE:GSDO,OD_PULSE:GSDO
call_types_sound_sources,OD_PULSE:GTBW,OD_PULSE:GTBW
call_types_sound_sources,OD_PULSE:GUDO,OD_PULSE:GUDO
call_types_sound_sources,OD_PULSE:HAPO,OD_PULSE:HAPO
call_types_sound_sources,OD_PULSE:HEADO,OD_PULSE:HEADO
call_types_sound_sources,OD_PULSE:HEBW,OD_PULSE:HEBW
call_types_sound_sources,OD_PULSE:HECDO,OD_PULSE:HECDO
call_types_sound_sources,OD_PULSE:HODO,OD_PULSE:HODO
call_types_sound_sources,OD_PULSE:HUBW,OD_PULSE:HUBW
call_types_sound_sources,OD_PULSE:INRDO,OD_PULSE:INRDO
call_types_sound_sources,OD_PULSE:IOBD,OD_PULSE:IOBD
call_types_sound_sources,OD_PULSE:IPHD,OD_PULSE:IPHD
call_types_sound_sources,OD_PULSE:IRRDO,OD_PULSE:IRRDO
call_types_sound_sources,OD_PULSE:KIWH,OD_PULSE:KIWH
call_types_sound_sources,OD_PULSE:KIWHAANT,OD_PULSE:KIWHAANT
call_types_sound_sources,OD_PULSE:KIWHBANT,OD_PULSE:KIWHBANT
call_types_sound_sources,OD_PULSE:KIWHCANT,OD_PULSE:KIWHCANT
call_types_sound_sources,OD_PULSE:KIWHOF,OD_PULSE:KIWHOF
call_types_sound_sources,OD_PULSE:KIWHRE,OD_PULSE:KIWHRE
call_types_sound_sources,OD_PULSE:KIWHTR,OD_PULSE:KIWHTR
call_types_sound_sources,OD_PULSE:LBCD,OD_PULSE:LBCD
call_types_sound_sources,OD_PULSE:LBWH,OD_PULSE:LBWH
call_types_sound_sources,OD_PULSE:LFPW,OD_PULSE:LFPW
call_types_sound_sources,OD_PULSE:MEPK,OD_PULSE:MEPK
call_types_sound_sources,OD_PULSE:MEWH,OD_PULSE:MEWH
call_types_sound_sources,OD_PULSE:MMME,OD_PULSE:MMME
call_types_sound_sources,OD_PULSE:NAWH,OD_PULSE:NAWH
call_types_sound_sources,OD_PULSE:NBWH,OD_PULSE:NBWH
call_types_sound_sources,OD_PULSE:NRWD,OD_PULSE:NRWD
call_types_sound_sources,OD_PULSE:OBDO,OD_PULSE:OBDO
call_types_sound_sources,OD_PULSE:PEBW,OD_PULSE:PEBW
call_types_sound_sources,OD_PULSE:PEDO,OD_PULSE:PEDO
call_types_sound_sources,OD_PULSE:PIWH,OD_PULSE:PIWH
call_types_sound_sources,OD_PULSE:PSDO,OD_PULSE:PSDO
call_types_sound_sources,OD_PULSE:PSWH,OD_PULSE:PSWH
call_types_sound_sources,OD_PULSE:PWDO,OD_PULSE:PWDO
call_types_sound_sources,OD_PULSE:PYBW,OD_PULSE:PYBW
call_types_sound_sources,OD_PULSE:PYKW,OD_PULSE:PYKW
call_types_sound_sources,OD_PULSE:RTDO,OD_PULSE:RTDO
call_types_sound_sources,OD_PULSE:SADO,OD_PULSE:SADO
call_types_sound_sources,OD_PULSE:SBWH,OD_PULSE:SBWH
call_types_sound_sources,OD_PULSE:SFPW,OD_PULSE:SFPW
call_types_sound_sources,OD_PULSE:SHBW,OD_PULSE:SHBW
call_types_sound_sources,OD_PULSE:SNDO,OD_PULSE:SNDO
call_types_sound_sources,OD_PULSE:SOBW,OD_PULSE:SOBW
call_types_sound_sources,OD_PULSE:SPDOOF,OD_PULSE:SPDOOF
call_types_sound_sources,OD_PULSE:SPDOPA,OD_PULSE:SPDOPA
call_types_sound_sources,OD_PULSE:SPPO,OD_PULSE:SPPO
call_types_sound_sources,OD_PULSE:SRWD,OD_PULSE:SRWD
call_types_sound_sources,OD_PULSE:SSDO,OD_PULSE:SSDO
call_types_sound_sources,OD_PULSE:STBWH,OD_PULSE:STBWH
call_types_sound_sources,OD_PULSE:STDO,OD_PULSE:STDO
call_types_sound_sources,OD_PULSE:STTWH,OD_PULSE:STTWH
call_types_sound_sources,OD_PULSE:STWH,OD_PULSE:STWH
call_types_sound_sources,OD_PULSE:TMSD,OD_PULSE:TMSD
call_types_sound_sources,OD_PULSE:TRBW,OD_PULSE:TRBW
call_types_sound_sources,OD_PULSE:TUDO,OD_PULSE:TUDO
call_types_sound_sources,OD_PULSE:UBWA,OD_PULSE:UBWA
call_types_sound_sources,OD_PULSE:UECASD,OD_PULSE:UECASD
call_types_sound_sources,OD_PULSE:UNBD,OD_PULSE:UNBD
call_types_sound_sources,OD_PULSE:UNBF,OD_PULSE:UNBF
call_types_sound_sources,OD_PULSE:UNBW,OD_PULSE:UNBW
call_types_sound_sources,OD_PULSE:UNCW,OD_PULSE:UNCW
call_types_sound_sources,OD_PULSE:UNDO,OD_PULSE:UNDO
call_types_sound_sources,OD_PULSE:UNDS,OD_PULSE:UNDS
call_types_sound_sources,OD_PULSE:UNKO,OD_PULSE:UNKO
call_types_sound_sources,OD_PULSE:UNLAG,OD_PULSE:UNLAG
call_types_sound_sources,OD_PULSE:UNLD,OD_PULSE:UNLD
call_types_sound_sources,OD_PULSE:UNMD,OD_PULSE:UNMD
call_types_sound_sources,OD_PULSE:UNME,OD_PULSE:UNME
call_types_sound_sources,OD_PULSE:UNPO,OD_PULSE:UNPO
call_types_sound_sources,OD_PULSE:UNRB,OD_PULSE:UNRB
call_types_sound_sources,OD_PULSE:UNSB,OD_PULSE:UNSB
call_types_sound_sources,OD_PULSE:UNSBW,OD_PULSE:UNSBW
call_types_sound_sources,OD_PULSE:UNSC,OD_PULSE:UNSC
call_types_sound_sources,OD_PULSE:UNSPDO,OD_PULSE:UNSPDO
call_types_sound_sources,OD_PULSE:VAQU,OD_PULSE:VAQU
call_types_sound_sources,OD_PULSE:WBDO,OD_PULSE:WBDO
call_types_sound_sources,OD_PULSE:WBSDO,OD_PULSE:WBSDO
call_types_sound_sources,OD_PULSE:WSDO,OD_PULSE:WSDO
call_types_sound_sources,OD_WHIS_HF:AHDO,OD_WHIS_HF:AHDO
call_types_sound_sources,OD_WHIS_HF:ANBW,OD_WHIS_HF:ANBW
call_types_sound_sources,OD_WHIS_HF:ARBW,OD_WHIS_HF:ARBW
call_types_sound_sources,OD_WHIS_HF:ARDO,OD_WHIS_HF:ARDO
call_types_sound_sources,OD_WHIS_HF:ASDO,OD_WHIS_HF:ASDO
call_types_sound_sources,OD_WHIS_HF:AUSDO,OD_WHIS_HF:AUSDO
call_types_sound_sources,OD_WHIS_HF:BBWH,OD_WHIS_HF:BBWH
call_types_sound_sources,OD_WHIS_HF:BELU,OD_WHIS_HF:BELU
call_types_sound_sources,OD_WHIS_HF:BLBW,OD_WHIS_HF:BLBW
call_types_sound_sources,OD_WHIS_HF:BLDO,OD_WHIS_HF:BLDO
call_types_sound_sources,OD_WHIS_HF:BODO,OD_WHIS_HF:BODO
call_types_sound_sources,OD_WHIS_HF:BODOCOCA,OD_WHIS_HF:BODOCOCA
call_types_sound_sources,OD_WHIS_HF:BODOOFCA,OD_WHIS_HF:BODOOFCA
call_types_sound_sources,OD_WHIS_HF:BOGR,OD_WHIS_HF:BOGR
call_types_sound_sources,OD_WHIS_HF:BOSP,OD_WHIS_HF:BOSP
call_types_sound_sources,OD_WHIS_HF:BRDO,OD_WHIS_HF:BRDO
call_types_sound_sources,OD_WHIS_HF:BUPO,OD_WHIS_HF:BUPO
call_types_sound_sources,OD_WHIS_HF:BW29,OD_WHIS_HF:BW29
call_types_sound_sources,OD_WHIS_HF:BW39V,OD_WHIS_HF:BW39V
call_types_sound_sources,OD_WHIS_HF:BW41,OD_WHIS_HF:BW41
call_types_sound_sources,OD_WHIS_HF:BW43,OD_WHIS_HF:BW43
call_types_sound_sources,OD_WHIS_HF:BW53,OD_WHIS_HF:BW53
call_types_sound_sources,OD_WHIS_HF:BW58,OD_WHIS_HF:BW58
call_types_sound_sources,OD_WHIS_HF:BW70,OD_WHIS_HF:BW70
call_types_sound_sources,OD_WHIS_HF:BWB,OD_WHIS_HF:BWB
call_types_sound_sources,OD_WHIS_HF:BWC,OD_WHIS_HF:BWC
call_types_sound_sources,OD_WHIS_HF:BWG,OD_WHIS_HF:BWG
call_types_sound_sources,OD_WHIS_HF:CASP,OD_WHIS_HF:CASP
call_types_sound_sources,OD_WHIS_HF:CLDO,OD_WHIS_HF:CLDO
call_types_sound_sources,OD_WHIS_HF:CODO,OD_WHIS_HF:CODO
call_types_sound_sources,OD_WHIS_HF:CUBW,OD_WHIS_HF:CUBW
call_types_sound_sources,OD_WHIS_HF:DAPO,OD_WHIS_HF:DAPO
call_types_sound_sources,OD_WHIS_HF:DEBW,OD_WHIS_HF:DEBW
call_types_sound_sources,OD_WHIS_HF:DESP,OD_WHIS_HF:DESP
call_types_sound_sources,OD_WHIS_HF:DSDO,OD_WHIS_HF:DSDO
call_types_sound_sources,OD_WHIS_HF:DSWH,OD_WHIS_HF:DSWH
call_types_sound_sources,OD_WHIS_HF:DUDO,OD_WHIS_HF:DUDO
call_types_sound_sources,OD_WHIS_HF:ESDO,OD_WHIS_HF:ESDO
call_types_sound_sources,OD_WHIS_HF:FIPO,OD_WHIS_HF:FIPO
call_types_sound_sources,OD_WHIS_HF:FIPOEA,OD_WHIS_HF:FIPOEA
call_types_sound_sources,OD_WHIS_HF:FIPOIP,OD_WHIS_HF:FIPOIP
call_types_sound_sources,OD_WHIS_HF:FIPOYA,OD_WHIS_HF:FIPOYA
call_types_sound_sources,OD_WHIS_HF:FKWH,OD_WHIS_HF:FKWH
call_types_sound_sources,OD_WHIS_HF:FRAN,OD_WHIS_HF:FRAN
call_types_sound_sources,OD_WHIS_HF:FRDO,OD_WHIS_HF:FRDO
call_types_sound_sources,OD_WHIS_HF:GBWH,OD_WHIS_HF:GBWH
call_types_sound_sources,OD_WHIS_HF:GEBW,OD_WHIS_HF:GEBW
call_types_sound_sources,OD_WHIS_HF:GOBW,OD_WHIS_HF:GOBW
call_types_sound_sources,OD_WHIS_HF:GRAM,OD_WHIS_HF:GRAM
call_types_sound_sources,OD_WHIS_HF:GRDO,OD_WHIS_HF:GRDO
call_types_sound_sources,OD_WHIS_HF:GSDO,OD_WHIS_HF:GSDO
call_types_sound_sources,OD_WHIS_HF:GTBW,OD_WHIS_HF:GTBW
call_types_sound_sources,OD_WHIS_HF:GUDO,OD_WHIS_HF:GUDO
call_types_sound_sources,OD_WHIS_HF:HEADO,OD_WHIS_HF:HEADO
call_types_sound_sources,OD_WHIS_HF:HEBW,OD_WHIS_HF:HEBW
call_types_sound_sources,OD_WHIS_HF:HECDO,OD_WHIS_HF:HECDO
call_types_sound_sources,OD_WHIS_HF:HODO,OD_WHIS_HF:HODO
call_types_sound_sources,OD_WHIS_HF:HUBW,OD_WHIS_HF:HUBW
call_types_sound_sources,OD_WHIS_HF:INRDO,OD_WHIS_HF:INRDO
call_types_sound_sources,OD_WHIS_HF:IOBD,OD_WHIS_HF:IOBD
call_types_sound_sources,OD_WHIS_HF:IPHD,OD_WHIS_HF:IPHD
call_types_sound_sources,OD_WHIS_HF:IRRDO,OD_WHIS_HF:IRRDO
call_types_sound_sources,OD_WHIS_HF:KIWH,OD_WHIS_HF:KIWH
call_types_sound_sources,OD_WHIS_HF:KIWHAANT,OD_WHIS_HF:KIWHAANT
call_types_sound_sources,OD_WHIS_HF:KIWHBANT,OD_WHIS_HF:KIWHBANT
call_types_sound_sources,OD_WHIS_HF:KIWHCANT,OD_WHIS_HF:KIWHCANT
call_types_sound_sources,OD_WHIS_HF:KIWHOF,OD_WHIS_HF:KIWHOF
call_types_sound_sources,OD_WHIS_HF:KIWHRE,OD_WHIS_HF:KIWHRE
call_types_sound_sources,OD_WHIS_HF:KIWHTR,OD_WHIS_HF:KIWHTR
call_types_sound_sources,OD_WHIS_HF:LBCD,OD_WHIS_HF:LBCD
call_types_sound_sources,OD_WHIS_HF:LBWH,OD_WHIS_HF:LBWH
call_types_sound_sources,OD_WHIS_HF:LFPW,OD_WHIS_HF:LFPW
call_types_sound_sources,OD_WHIS_HF:MEPK,OD_WHIS_HF:MEPK
call_types_sound_sources,OD_WHIS_HF:MEWH,OD_WHIS_HF:MEWH
call_types_sound_sources,OD_WHIS_HF:MMME,OD_WHIS_HF:MMME
call_types_sound_sources,OD_WHIS_HF:NAWH,OD_WHIS_HF:NAWH
call_types_sound_sources,OD_WHIS_HF:NBWH,OD_WHIS_HF:NBWH
call_types_sound_sources,OD_WHIS_HF:NRWD,OD_WHIS_HF:NRWD
call_types_sound_sources,OD_WHIS_HF:OBDO,OD_WHIS_HF:OBDO
call_types_sound_sources,OD_WHIS_HF:PEBW,OD_WHIS_HF:PEBW
call_types_sound_sources,OD_WHIS_HF:PEDO,OD_WHIS_HF:PEDO
